gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
3961382677	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/238050479/original.jpg	https://www.inaturalist.org/photos/238050479					2022-10-17T08:57:03Z	gustav_juel		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	gustav_juel
3961381778	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/239644888/original.jpg	https://www.inaturalist.org/photos/239644888					2022-10-25T14:45:30Z	Lauritz Grønn		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Lauritz Grønn
3961072420	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/240772409/original.jpeg	https://www.inaturalist.org/photos/240772409					2009-07-26T22:28:25Z	sergey_stefanov		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	sergey_stefanov
3961072420	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/240772423/original.jpeg	https://www.inaturalist.org/photos/240772423					2009-07-26T22:29:48Z	sergey_stefanov		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	sergey_stefanov
3961028676	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/238050380/original.jpg	https://www.inaturalist.org/photos/238050380					2022-10-17T08:49:24Z	gustav_juel		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	gustav_juel
3947795086	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/236758471/original.jpeg	https://www.inaturalist.org/photos/236758471					2022-10-12T23:26:55Z	dolordebarriga		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	dolordebarriga
3947795086	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/236758509/original.jpeg	https://www.inaturalist.org/photos/236758509					2022-10-12T23:26:52Z	dolordebarriga		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	dolordebarriga
3947769023	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/238254752/original.jpg	https://www.inaturalist.org/photos/238254752					2022-10-19T07:26:17Z	Dag Terje Filip Endresen		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Dag Terje Filip Endresen
3947769023	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/238254409/original.jpg	https://www.inaturalist.org/photos/238254409					2022-10-19T07:26:17Z	Dag Terje Filip Endresen		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Dag Terje Filip Endresen
3947669071	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/236758629/original.jpeg	https://www.inaturalist.org/photos/236758629					2022-10-12T23:14:11Z	dolordebarriga		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	dolordebarriga
3947669071	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/236758547/original.jpeg	https://www.inaturalist.org/photos/236758547					2022-10-12T23:14:17Z	dolordebarriga		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	dolordebarriga
3947669071	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/236758587/original.jpeg	https://www.inaturalist.org/photos/236758587					2022-10-12T23:14:19Z	dolordebarriga		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	dolordebarriga
3947650697	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/219355759/original.jpeg	https://www.inaturalist.org/photos/219355759					2022-08-02T03:23:35Z	Roxanne		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Roxanne
3947611899	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/234664636/original.jpg	https://www.inaturalist.org/photos/234664636					2021-11-04T21:41:28Z	Ryan Hodnett		iNaturalist	http://creativecommons.org/licenses/by-sa/4.0/	Ryan Hodnett
3947543919	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/235519399/original.jpeg	https://www.inaturalist.org/photos/235519399					2022-10-07T15:43:31Z	dolordebarriga		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	dolordebarriga
3947543919	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/235519429/original.jpeg	https://www.inaturalist.org/photos/235519429					2022-10-07T15:43:28Z	dolordebarriga		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	dolordebarriga
3947543919	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/235519414/original.jpeg	https://www.inaturalist.org/photos/235519414					2022-10-07T15:43:34Z	dolordebarriga		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	dolordebarriga
3947488247	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/237018756/original.jpeg	https://www.inaturalist.org/photos/237018756					2022-08-25T02:23:29Z	Karsten Mody		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Karsten Mody
3947353938	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/235519102/original.jpeg	https://www.inaturalist.org/photos/235519102					2022-10-07T15:35:26Z	dolordebarriga		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	dolordebarriga
3947353938	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/235519120/original.jpeg	https://www.inaturalist.org/photos/235519120					2022-10-07T15:35:31Z	dolordebarriga		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	dolordebarriga
3947353938	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/235519140/original.jpeg	https://www.inaturalist.org/photos/235519140					2022-10-07T15:35:28Z	dolordebarriga		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	dolordebarriga
3947203004	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/238259008/original.jpeg	https://www.inaturalist.org/photos/238259008					2022-10-19T18:51:59Z	Charlotte Kirchner		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Charlotte Kirchner
3947120691	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/214981602/original.jpg	https://www.inaturalist.org/photos/214981602					2022-07-17T14:24:16Z	Valia Pavlou		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Valia Pavlou
3947056239	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/237018986/original.jpeg	https://www.inaturalist.org/photos/237018986					2022-08-25T14:53:58Z	Karsten Mody		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Karsten Mody
3925343112	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/235553154/original.jpeg	https://www.inaturalist.org/photos/235553154					2022-10-07T13:41:37Z	npizzuti		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	npizzuti
3925343112	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/235553197/original.jpeg	https://www.inaturalist.org/photos/235553197					2022-10-07T13:41:52Z	npizzuti		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	npizzuti
3925304513	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/236253793/original.jpg	https://www.inaturalist.org/photos/236253793					2022-09-25T10:43:55Z	Lauritz Grønn		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Lauritz Grønn
3925304513	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/236253757/original.jpg	https://www.inaturalist.org/photos/236253757					2022-09-25T10:43:55Z	Lauritz Grønn		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Lauritz Grønn
3925072963	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/235271772/original.jpg	https://www.inaturalist.org/photos/235271772					2022-10-05T12:31:17Z	Science Coordinator on MS Otto Sverdrup		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Science Coordinator on MS Otto Sverdrup
3925031766	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/234963280/original.jpeg	https://www.inaturalist.org/photos/234963280					2010-07-24T03:15:14Z	Linda Kjær-Thomsen		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Linda Kjær-Thomsen
3925024757	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/234407760/original.jpeg	https://www.inaturalist.org/photos/234407760					2022-09-27T22:07:06Z	carstenfuchs		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	carstenfuchs
3925023604	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/225719097/original.jpg	https://www.inaturalist.org/photos/225719097					2019-04-22T22:14:33Z	Håvard Rosenlund		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Håvard Rosenlund
3925008846	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/235163522/original.jpeg	https://www.inaturalist.org/photos/235163522					2022-10-05T18:38:57Z	Trond R. Oskars		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Trond R. Oskars
3925008846	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/237342486/original.jpeg	https://www.inaturalist.org/photos/237342486					2022-10-05T18:38:54Z	Trond R. Oskars		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Trond R. Oskars
3923554552	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/234739022/original.jpg	https://www.inaturalist.org/photos/234739022					2015-06-06T14:55:30Z	mohabo		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	mohabo
3915666707	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/232668602/original.jpeg	https://www.inaturalist.org/photos/232668602					2022-09-18T17:07:57Z	Małgorzata Śliż		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Małgorzata Śliż
3915620875	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/232667688/original.jpeg	https://www.inaturalist.org/photos/232667688					2022-09-18T17:00:11Z	Małgorzata Śliż		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Małgorzata Śliż
3915600894	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/232668625/original.jpeg	https://www.inaturalist.org/photos/232668625					2022-09-18T17:08:06Z	Małgorzata Śliż		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Małgorzata Śliż
3915574513	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/232875912/original.jpg	https://www.inaturalist.org/photos/232875912					2022-09-25T14:41:00Z	Pål A. Olsvik		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Pål A. Olsvik
3915564468	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/232672986/original.jpeg	https://www.inaturalist.org/photos/232672986					2022-09-20T18:11:52Z	Małgorzata Śliż		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Małgorzata Śliż
3915564377	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/232565364/original.jpg	https://www.inaturalist.org/photos/232565364					2018-11-02T09:45:28Z	bellaflorahasi		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	bellaflorahasi
3915555687	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/232672980/original.jpeg	https://www.inaturalist.org/photos/232672980					2022-09-20T18:11:07Z	Małgorzata Śliż		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Małgorzata Śliż
3915555687	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/232672963/original.jpeg	https://www.inaturalist.org/photos/232672963					2022-09-20T18:11:01Z	Małgorzata Śliż		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Małgorzata Śliż
3915477748	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/229952055/original.jpg	https://www.inaturalist.org/photos/229952055					2022-09-13T15:08:08Z	justineamelia		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	justineamelia
3915467161	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/232053739/original.jpg	https://www.inaturalist.org/photos/232053739					2016-07-30T17:07:33Z	kaskiing		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	kaskiing
3915431687	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/229950672/original.jpg	https://www.inaturalist.org/photos/229950672					2022-09-13T15:02:06Z	justineamelia		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	justineamelia
3915420019	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/231866405/original.jpeg	https://www.inaturalist.org/photos/231866405					2022-09-21T12:03:38Z	charleenrup		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	charleenrup
3915420019	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/231865757/original.jpeg	https://www.inaturalist.org/photos/231865757					2022-09-21T21:03:38Z	charleenrup		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	charleenrup
3915405838	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/232798654/original.jpg	https://www.inaturalist.org/photos/232798654					2022-09-25T10:43:55Z	Lauritz Grønn		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Lauritz Grønn
3915399705	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/231644390/original.jpeg	https://www.inaturalist.org/photos/231644390					2022-09-20T18:36:23Z	samclarke70		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	samclarke70
3915362079	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/232492262/original.jpg	https://www.inaturalist.org/photos/232492262					2022-09-12T12:29:20Z	Garrett Hughes		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Garrett Hughes
3915340257	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/232863987/original.jpg	https://www.inaturalist.org/photos/232863987					2022-09-25T14:21:00Z	Pål A. Olsvik		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Pål A. Olsvik
3915328745	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/226091971/original.jpeg	https://www.inaturalist.org/photos/226091971					2022-08-24T19:41:47Z	kasperdamsoe		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	kasperdamsoe
3915328745	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/226091966/original.jpeg	https://www.inaturalist.org/photos/226091966					2022-08-24T19:41:45Z	kasperdamsoe		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	kasperdamsoe
3915285536	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/230620125/original.jpg	https://www.inaturalist.org/photos/230620125					2022-09-16T11:30:39Z	brazilnuts		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	brazilnuts
3915264965	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/232557950/original.jpg	https://www.inaturalist.org/photos/232557950					2021-09-26T00:34:41Z	Ryan Hodnett		iNaturalist	http://creativecommons.org/licenses/by-sa/4.0/	Ryan Hodnett
3912298490	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/230703100/original.jpeg	https://www.inaturalist.org/photos/230703100					2022-08-14T21:49:01Z	ward123		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ward123
3912298490	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/230703070/original.jpeg	https://www.inaturalist.org/photos/230703070					2022-08-14T21:48:18Z	ward123		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ward123
3912298490	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/230703136/original.jpeg	https://www.inaturalist.org/photos/230703136					2022-08-14T21:49:21Z	ward123		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ward123
3912298490	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/230703046/original.jpeg	https://www.inaturalist.org/photos/230703046					2022-08-14T21:47:34Z	ward123		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ward123
3912184757	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/229659925/original.jpg	https://www.inaturalist.org/photos/229659925					2022-09-11T12:29:23Z	Valia Pavlou		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Valia Pavlou
3912184757	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/229659954/original.jpg	https://www.inaturalist.org/photos/229659954					2022-09-11T12:29:23Z	Valia Pavlou		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Valia Pavlou
3912184757	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/229659968/original.jpg	https://www.inaturalist.org/photos/229659968					2022-09-11T12:29:23Z	Valia Pavlou		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Valia Pavlou
3912163118	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/228970952/original.jpg	https://www.inaturalist.org/photos/228970952					2022-09-06T09:01:08Z	Garrett Hughes		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Garrett Hughes
3912142716	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/221289759/original.jpeg	https://www.inaturalist.org/photos/221289759					2022-07-18T02:01:14Z	stefanie_heinicke		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	stefanie_heinicke
3912118276	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/230211346/original.jpg	https://www.inaturalist.org/photos/230211346					2022-09-11T18:10:50Z	lizamast		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	lizamast
3912118276	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/230211359/original.jpg	https://www.inaturalist.org/photos/230211359					2022-09-11T18:11:24Z	lizamast		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	lizamast
3912084187	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/230211079/original.jpg	https://www.inaturalist.org/photos/230211079					2022-09-11T18:09:26Z	lizamast		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	lizamast
3912072086	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/228969958/original.jpg	https://www.inaturalist.org/photos/228969958					2022-09-04T17:30:06Z	Garrett Hughes		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Garrett Hughes
3912042276	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/230530074/original.jpeg	https://www.inaturalist.org/photos/230530074					2021-07-22T16:24:58Z	peterklaunsbach		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	peterklaunsbach
3911986961	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/230212215/original.jpg	https://www.inaturalist.org/photos/230212215					2022-09-11T18:52:26Z	lizamast		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	lizamast
3903570299	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/229160715/original.jpeg	https://www.inaturalist.org/photos/229160715					2022-09-10T21:22:21Z	Benjamin Schmid		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Benjamin Schmid
3903570299	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/229160746/original.jpeg	https://www.inaturalist.org/photos/229160746					2022-09-10T21:21:49Z	Benjamin Schmid		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Benjamin Schmid
3903548477	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/229162425/original.jpeg	https://www.inaturalist.org/photos/229162425					2022-09-10T00:00:00Z	Benjamin Schmid		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Benjamin Schmid
3903531823	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/228982643/original.jpeg	https://www.inaturalist.org/photos/228982643					2022-09-09T22:11:14Z	Benjamin Schmid		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Benjamin Schmid
3903531823	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/228982584/original.jpeg	https://www.inaturalist.org/photos/228982584					2022-09-09T22:11:05Z	Benjamin Schmid		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Benjamin Schmid
3903531823	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/228982616/original.jpeg	https://www.inaturalist.org/photos/228982616					2022-09-09T22:12:34Z	Benjamin Schmid		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Benjamin Schmid
3903530228	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/227292046/original.jpg	https://www.inaturalist.org/photos/227292046					2017-05-31T01:32:09Z	remoremo		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	remoremo
3903524488	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/225717350/original.jpg	https://www.inaturalist.org/photos/225717350					2021-08-02T17:21:53Z	Håvard Rosenlund		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Håvard Rosenlund
3903509654	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/229158072/original.jpeg	https://www.inaturalist.org/photos/229158072					2022-09-10T20:44:22Z	Benjamin Schmid		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Benjamin Schmid
3903486403	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/228978550/original.jpeg	https://www.inaturalist.org/photos/228978550					2022-09-09T20:51:47Z	Benjamin Schmid		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Benjamin Schmid
3903486403	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/228978571/original.jpeg	https://www.inaturalist.org/photos/228978571					2022-09-09T20:52:10Z	Benjamin Schmid		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Benjamin Schmid
3903486403	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/228978586/original.jpeg	https://www.inaturalist.org/photos/228978586					2022-09-09T20:51:43Z	Benjamin Schmid		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Benjamin Schmid
3903486403	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/228978605/original.jpeg	https://www.inaturalist.org/photos/228978605					2022-09-09T20:51:36Z	Benjamin Schmid		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Benjamin Schmid
3903422349	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/228435930/original.jpeg	https://www.inaturalist.org/photos/228435930					2022-06-28T04:40:56Z	Jan Phillipp Geißel		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jan Phillipp Geißel
3903380296	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/226448380/original.jpeg	https://www.inaturalist.org/photos/226448380					2021-07-15T04:50:10Z	kathinkadalseg		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	kathinkadalseg
3903363830	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/225712660/original.jpg	https://www.inaturalist.org/photos/225712660					2019-08-05T19:58:08Z	Håvard Rosenlund		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Håvard Rosenlund
3903270883	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/227210804/original.jpeg	https://www.inaturalist.org/photos/227210804					2022-09-02T23:10:02Z	Mika Tomta		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Mika Tomta
3903267718	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/228350437/original.jpg	https://www.inaturalist.org/photos/228350437					2022-09-06T22:38:01Z	Heiko Max Brunken		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Heiko Max Brunken
3903248317	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/227180791/original.jpeg	https://www.inaturalist.org/photos/227180791					2012-08-01T03:17:27Z	Lokal_Profil		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Lokal_Profil
3903248317	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/227180820/original.jpeg	https://www.inaturalist.org/photos/227180820					2012-08-01T03:15:43Z	Lokal_Profil		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Lokal_Profil
3903248317	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/227180724/original.jpeg	https://www.inaturalist.org/photos/227180724					2012-08-01T03:18:46Z	Lokal_Profil		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Lokal_Profil
3903248317	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/227180755/original.jpeg	https://www.inaturalist.org/photos/227180755					2012-08-01T03:18:22Z	Lokal_Profil		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Lokal_Profil
3903241545	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/227197317/original.jpeg	https://www.inaturalist.org/photos/227197317					2022-09-02T20:15:51Z	Mika Tomta		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Mika Tomta
3903234542	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/229156986/original.jpeg	https://www.inaturalist.org/photos/229156986					2022-09-10T20:29:39Z	Benjamin Schmid		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Benjamin Schmid
3903230474	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/225701927/original.jpg	https://www.inaturalist.org/photos/225701927					2019-07-15T16:29:51Z	Håvard Rosenlund		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Håvard Rosenlund
3903211218	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/227197276/original.jpeg	https://www.inaturalist.org/photos/227197276					2022-09-02T20:15:46Z	Mika Tomta		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Mika Tomta
3903209515	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/225705176/original.jpg	https://www.inaturalist.org/photos/225705176					2016-05-06T20:17:09Z	Håvard Rosenlund		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Håvard Rosenlund
3903207420	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/226452422/original.jpg	https://www.inaturalist.org/photos/226452422					2022-06-15T22:49:33Z	nbasargin		iNaturalist	http://creativecommons.org/licenses/by/4.0/	nbasargin
3903207420	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/226452396/original.jpg	https://www.inaturalist.org/photos/226452396					2022-06-15T22:42:07Z	nbasargin		iNaturalist	http://creativecommons.org/licenses/by/4.0/	nbasargin
3903207420	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/226452443/original.jpg	https://www.inaturalist.org/photos/226452443					2022-06-15T22:50:02Z	nbasargin		iNaturalist	http://creativecommons.org/licenses/by/4.0/	nbasargin
3903207420	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/226452427/original.jpg	https://www.inaturalist.org/photos/226452427					2022-06-15T22:49:56Z	nbasargin		iNaturalist	http://creativecommons.org/licenses/by/4.0/	nbasargin
